region,company_name,duns_number,status,capabilities,Legend_Specialization,certification,subsidiary,overseas,website,contact,address_full,primary_naics_code,primary_naics_description,secondary_naics_code,secondary_naics_description,company_type,import_export,global_duns_no,global_name,immediate_parent_duns_no,immediate_parent_name,latitude,line_of_business,longtitude,manufacturing_indicator,marketing_prescreen_score,marketing_prescreen_ranking,minority_owned_indicator,owns_rents,phone_no,subsidiary_status,web_address_url,year_of_founding,auditors,trade_style,employer_id_number_ein,domestic_parent_duns_no,domestic_parent_name,location_type,mailing_address,mailing_city,mailing_country_region,mailing_county,mailing_state,mailing_zipcode,address,physical_address,physical_city,physical_country_region,physical_county,physical_state,physical_zipcode,physical_zipcode_short,secondary_sic_code,secondary_sic_description,primary_sic_code,primary_sic_description,facility_size,sales_volume_2020,employee_all_sites_2020,employee_this_sites_2020,avg_ann_dod_total_revenue,avg_dod_contract_value
Chicago,HCF BUILDING CORPORATION,11-819-8852,11-819-8852,Forging and stamping,Forging,No,No,No,https://www.dnb.com/business-directory/company-profiles.hcf_building_corporation.f7eeaa181776f8e96ad50f4d17278ed9.html,https://www.dnb.com/business-directory/company-profiles.hcf_building_corporation.f7eeaa181776f8e96ad50f4d17278ed9.html,"840 LIVELY BLVD, WOOD DALE, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.979335,MFG METAL STAMPINGS,-87.970352,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(630) 595-2040,Non-Subsidiary,,1964,,TWIN PLEX MANUFACTURING,362558141,,,Single Location,,,,,,,"840 LIVELY BLVD, WOOD DALE, IL 60191",840 LIVELY BLVD,WOOD DALE,USA,DUPAGE,IL,601911202,60191,,,34699916,Stamping metal for the trade,60000,"$1,000,602",17,17,$0,$0
Chicago,MIDWEST BRASS FORGING CO.,00-507-5890,00-507-5890,"Brass, bronze, copper, and aluminum forgings",Forging,No,No,No,https://www.midwestbrass.com/mwb/page.php?3,https://www.midwestbrass.com/mwb/contact.php,"10015 FRANKLIN AVE 21, FRANKLIN PARK, IL",332111,Iron and Steel Forging,,,Private,,,,,,41.9383,MFG IRON/STEEL FORGINGS,-87.8763,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(847) 678-7023,Non-Subsidiary,WWW.MIDWESTBRASS.COM,1946,,,362067821,,,Single Location,,,,,,,"10015 FRANKLIN AVE 21, FRANKLIN PARK, IL 60131",10015 FRANKLIN AVE 21,FRANKLIN PARK,USA,COOK,IL,601311817,60131,,,34620000,Iron and steel forgings,15000,"$3,972,378",20,20,$0,$0
Chicago,BINGAMAN-PRECISION METAL SPINNING CORPORATION,05-786-5974,05-786-5974,Forging and stamping,Forging,No,No,No,https://www.dnb.com/business-directory/company-profiles.bingaman-precision_metal_spinning_corporation.c215bf64e71891d95efbf5043c86749c.html,https://www.dnb.com/business-directory/company-profiles.bingaman-precision_metal_spinning_corporation.c215bf64e71891d95efbf5043c86749c.html,"1000 CARNEGIE ST, ROLLING MEADOWS, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.098931,MFG METAL STAMPINGS,-88.027318,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(847) 392-5620,Non-Subsidiary,,1940,,BINGAMAN METAL SPINNING,362729399,,,Single Location,,,,,,,"1000 CARNEGIE ST, ROLLING MEADOWS, IL 60008",1000 CARNEGIE ST,ROLLING MEADOWS,USA,COOK,IL,600081007,60008,,,34699916,Stamping metal for the trade,35000,"$4,992,732",40,40,$0,$0
Chicago,ABBOTT SCOTT MANUFACTURING COMPANY,05-786-5479,05-786-5479,Forging and Stamping,Forging,No,NA,NA,https://www.dnb.com/business-directory/company-profiles.abbott_scott_manufacturing_company.26927693d84e335c1fb8660e7aa0eca4.html,https://www.dnb.com/business-directory/company-profiles.abbott_scott_manufacturing_company.26927693d84e335c1fb8660e7aa0eca4.html,"4215 W GRAND AVE, CHICAGO, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,Importer,,,,,41.908121,MFG METAL STAMPINGS,-87.731986,Non Manufacturer,Low,5 - Least Likely to pay,No,Rent,(773) 342-7200,Non-Subsidiary,WWW.SCOTTABBOTT.COM,1920,,,362733486,,,Single Location,P.O. BOX 616,BENSENVILLE,USA,DUPAGE,ILLINOIS,601060616,"4215 W GRAND AVE, CHICAGO, IL 60651",4215 W GRAND AVE,CHICAGO,USA,COOK,IL,606511857,60651,,,34690000,"Metal stampings, nec",40000,"$7,796,930",40,40,$0,$0
Chicago,KDK UPSET FORGING CO.,00-522-7970,00-522-7970,"Forging, machining, drilling, blasting",Forging,ISO9001,No,No,https://kdkforging.com/,https://kdkforging.com/contact.html,"2645 139TH ST, BLUE ISLAND, IL",332111,Iron and Steel Forging,,,Private,,,,,,41.640443,MFG IRON/STEEL FORGINGS,-87.685769,Non Manufacturer,Low,4 - Less likely to pay,No,Owns,(708) 388-8770,Non-Subsidiary,WWW.KDKFORGING.COM,1947,,,362094248,,,Single Location,P.O. BOX 146,BLUE ISLAND,USA,COOK,ILLINOIS,604060146,"2645 139TH ST, BLUE ISLAND, IL 60406",2645 139TH ST,BLUE ISLAND,USA,COOK,IL,604063599,60406,,,34620000,Iron and steel forgings,34000,"$8,087,162",44,44,$0,$0
Chicago,LAYSTROM MANUFACTURING CO.,00-516-3787,00-516-3787,"Laser cutting, forming, welding",Forging,No,No,No,https://www.laystrom.com/,https://www.laystrom.com/contact/,"3900 W PALMER ST, CHICAGO, IL",332312,Fabricated Structural Metal Manufacturing,,,Private,,,,,,41.921129,STRUCTURAL METAL FABRICATION,-87.724641,Non Manufacturer,Low,2 - Likely to pay,No,Owns,(773) 342-4800,Non-Subsidiary,WWW.LAYSTROM.COM,1950,,,362203229,,,Single Location,,,,,,,"3900 W PALMER ST, CHICAGO, IL 60647",3900 W PALMER ST,CHICAGO,USA,COOK,IL,606472216,60647,,,34410000,Fabricated structural metal,75000,"$9,900,000",55,55,$0,$0
Chicago,"AS 1902, LLC",11-710-1475,11-710-1475,"Finishing, forging, testing, machining",Forging,ISO9001 and AS9100,No,No,https://andersonshumaker.com/,https://andersonshumaker.com/contact-us/,"824 S CENTRAL AVE, CHICAGO, IL",332111,Iron and Steel Forging,,,Private,,,,,,41.869139,MFG IRON/STEEL FORGINGS,-87.766962,Non Manufacturer,High,5 - Least Likely to pay,No,Owns,(773) 287-0874,Non-Subsidiary,WWW.ANDERSONSHUMAKER.COM,2018,,ANDERSON SHUMAKER COMPANY,,,,Single Location,,,,,,,"824 S CENTRAL AVE, CHICAGO, IL 60644",824 S CENTRAL AVE,CHICAGO,USA,COOK,IL,606445501,60644,,,34620000,Iron and steel forgings,88000,"$15,000,000",55,55,$0,$0
Chicago,CORNELL FORGE COMPANY,00-506-9836,00-506-9836,"Steel forging, forged alloys, microallay forging",Forging,ISO9001,No,No,https://www.cornellforge.com/,https://www.cornellforge.com/contact-us/,"6666 W 66TH ST, CHICAGO, IL",332111,Iron and Steel Forging,,,Private,,,,,,41.771535,MFG IRON/STEEL FORGINGS,-87.787669,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(708) 458-1582,Non-Subsidiary,WWW.CORNELLFORGE.COM,1930,,,360954330,,,Single Location,,,,,,,"6666 W 66TH ST, CHICAGO, IL 60638",6666 W 66TH ST,CHICAGO,USA,COOK,IL,606384904,60638,,,34620000,Iron and steel forgings,126000,"$26,706,766",60,60,$0,$0
Chicago,CHICAGO HARDWARE AND FIXTURE COMPANY,00-507-7060,00-507-7060,"Forged turnbuckles, midget turnbuckles, shackles, malleable wire rope clips, drop forged wire rope clips, thimbles, nut eye & ring bolts, machinery eye bolts, ring bolts, lifting eyes",Forging,No,No,No,https://www.chicagohardware.com/,https://www.chicagohardware.com/,"9100 PARKLANE AVE, FRANKLIN PARK, IL",332510,Hardware Manufacturing,"331420, 332111, 332510, 332618, 332722, 333515","""Copper Rolling, Drawing, Extruding, and Alloying"", ""Iron and Steel Forging "", ""Hardware Manufacturing"", ""Other Fabricated Wire Product Manufacturing "", ""Bolt, Nut, Screw, Rivet, and Washer Manufacturing "", ""Cutting Tool and Machine Tool Accessory Manufacturing """,Private,Importer,00-507-7060,CHICAGO HARDWARE AND FIXTURE COMPANY,00-507-7060,CHICAGO HARDWARE AND FIXTURE COMPANY,41.933209,MFG HARDWARE,-87.853573,Non Manufacturer,Low,2 - Likely to pay,No,Owns,(847) 455-6609,Non-Subsidiary,WWW.CHICAGOHARDWARE.COM,1914,,CHICAGO HARDWARE,,00-507-7060,CHICAGO HARDWARE AND FIXTURE COMPANY,Headquarters,,,,,,,"9100 PARKLANE AVE, FRANKLIN PARK, IL 60131",9100 PARKLANE AVE,FRANKLIN PARK,USA,COOK,IL,601313066,60131,"3351, 3429, 3452, 3462, 3496, 3545","""Copper rolling and drawing"", ""Hardware, nec"", ""Bolts, nuts, rivets, and washers"", ""Iron and steel forgings"", ""Misc. fabricated wire products"", ""Machine tool accessories""",34290000,"Hardware, nec",85000,"$16,838,298",200,100,$0,$0
Chicago,"JERNBERG INDUSTRIES, LLC",60-503-9366,60-503-9366,Forged and machined components in the automotive industry,Forging,ISO14001 and IATF16949,NA,NA,https://www.linkedin.com/company/jernberg-industries/about/,https://www.linkedin.com/company/jernberg-industries/about/,"3908 S PRINCETON AVE, CHICAGO, IL",332111,Iron and Steel Forging,,,Private,,60-503-9366,"JERNBERG INDUSTRIES, LLC",60-503-9366,"JERNBERG INDUSTRIES, LLC",41.823343,MFG IRON/STEEL FORGINGS,-87.633357,Non Manufacturer,Low,2 - Likely to pay,No,Owns,(773) 268-3004,Non-Subsidiary,WWW.JERNBERG.COM,2009,,AAM CHICAGO MFG FCILTY 2,363346778,60-503-9366,"JERNBERG INDUSTRIES, LLC",Headquarters,,,,,,,"3908 S PRINCETON AVE, CHICAGO, IL 60609",3908 S PRINCETON AVE,CHICAGO,USA,COOK,IL,606092802,60609,,,34620000,Iron and steel forgings,400000,"$131,779,353",500,122,$0,$0
Chicago,E LARSON CHARLES & SONS INC,00-512-9044,00-512-9044,"Forging, custom materials",Forging,ISO9001 and AS9100D and NADCAP,No,No,https://www.larsonforge.com/,https://www.larsonforge.com/contact/,"2645 N KEELER AVE, CHICAGO, IL",332111,Iron and Steel Forging,,,Private,Importer,,,,,41.929529,MFG IRON/STEEL FORGINGS,-87.731184,Non Manufacturer,Low,N/A,No,,(773) 772-9700,Non-Subsidiary,WWW.LARSONFORGINGS.COM,1895,,LARSON FORGINGS,361365660,,,Single Location,,,,,,,"2645 N KEELER AVE, CHICAGO, IL 60639",2645 N KEELER AVE,CHICAGO,USA,COOK,IL,606392133,60639,,,34620000,Iron and steel forgings,0,NA,NA,NA,"$422,164","$422,164"
Chicago,GROEDITZ STEEL NORTH AMERICA INC.,11-755-8792,11-755-8792,"Fabricated structural metal, forging and stamping",Forging,No,NA,NA,https://www.dnb.com/business-directory/company-profiles.groeditz_steel_north_america_inc.d08e66e5a52294165f7c830e84e7122f.html,https://www.dnb.com/business-directory/company-profiles.groeditz_steel_north_america_inc.d08e66e5a52294165f7c830e84e7122f.html,"21600 W FELD PKWY STE 148, DEER PARK, IL",332312,Fabricated Structural Metal Manufacturing,,,Private,,32-651-5376,GEORGSMARIENHuTTE HOLDING GMBH,32-651-5376,GEORGSMARIENHuTTE HOLDING GMBH,42.159368,STRUCTURAL METAL FABRICATION,-88.054949,Non Manufacturer,Medium,3 - Neutral,No,,(312) 402-4140,Subsidiary,,2011,,,,11-755-8792,GEORGSMARIENHuTTE HOLDING GMBH,Single Location,,,,,,,"21600 W FELD PKWY STE 148, DEER PARK, IL 60010",21600 W FELD PKWY STE 148,DEER PARK,USA,LAKE,IL,60010,60010,,,34410000,Fabricated structural metal,0,"$86,629",2,2,NA,NA
Chicago,"FINKL STEEL - HOUSTON, LLC",10-558-5395,10-558-5395,"Forging die steels, plastic mold steels, die casting tool steels and custom open-die forgings",Forging,ISO9001,Yes,Yes,https://www.finkl.com,https://www.finkl.com/contact/,"412 S WELLS ST STE 500, CHICAGO, IL",331110,Iron and Steel Mills and Ferroalloy Manufacturing,,,Private,,48-000-3292,SWISS STEEL HOLDING AG,00-512-9697,A. FINKL & SONS CO.,41.876393,BLAST FURNACE-STEEL WORKS,-87.63401,Non Manufacturer,High,5 - Least Likely to pay,No,Rent,(773) 975-2540,Subsidiary,WWW.FINKL.COM,2017,,FINKL STEEL - HOUSTON,,00-512-9697,SWISS STEEL HOLDING AG,Headquarters,,,,,,,"412 S WELLS ST STE 500, CHICAGO, IL 60607",412 S WELLS ST STE 500,CHICAGO,USA,COOK,IL,606073921,60607,,,33120800,Tool and die steel and alloys,0,"$4,000,000",25,14,NA,NA
Chicago,ILLINOIS EXPEDITED EXPRESS INC.,11-749-6283,11-749-6283,Construction or mining equipment forgings,Forging,No,NA,NA,https://www.buzzfile.com/business/Illinois-Expedited-Express-Inc.-217-926-2171,https://www.buzzfile.com/business/Illinois-Expedited-Express-Inc.-217-926-2171,"18227 OLDE FARM RD, LANSING, IL",332111,Iron and Steel Forging,,,Private,,,,,,41.563907,MFG IRON/STEEL FORGINGS,-87.567111,Non Manufacturer,Medium,1 - Most likely to pay,No,,(217) 926-2171,Non-Subsidiary,,2019,,,,,,Single Location,,,,,,,"18227 OLDE FARM RD, LANSING, IL 60438",18227 OLDE FARM RD,LANSING,USA,COOK,IL,604382553,60438,,,34620401,"Construction or mining equipment forgings, ferrous",0,"$820,115",20,20,NA,NA
Chicago,DIE-MATE CORPORATION,00-507-4943,00-507-4943,Iron and steel forgings,Forging,No,NA,NA,https://start.cortera.com/company/research/k3s8oym7o/diemate-corp/,https://start.cortera.com/company/research/k3s8oym7o/diemate-corp/,"3945 25TH AVE, SCHILLER PARK, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.949876,MFG METAL STAMPINGS,-87.868283,Non Manufacturer,High,N/A,No,Rent,(847) 671-3535,Non-Subsidiary,WWW.RCMENG.COM,1956,,,362348856,,,Single Location,,,,,,,"3945 25TH AVE, SCHILLER PARK, IL 60176",3945 25TH AVE,SCHILLER PARK,USA,COOK,IL,601762117,60176,,,34699916,Stamping metal for the trade,0,NA,NA,NA,NA,NA
Chicago,"GRENSHAW INDUSTRIES, INC",00-597-8895,00-597-8895,Forging and stamping,Forging,No,NA,NA,https://www.dnb.com/business-directory/company-profiles.groeditz_steel_north_america_inc.d08e66e5a52294165f7c830e84e7122f.html,https://www.dnb.com/business-directory/company-profiles.groeditz_steel_north_america_inc.d08e66e5a52294165f7c830e84e7122f.html,"4545 W LAKE ST, CHICAGO, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.886286,MFG METAL STAMPINGS,-87.739192,Non Manufacturer,N/A,N/A,No,Rent,(773) 287-3232,Non-Subsidiary,,1960,,,362537880,,,Single Location,,,,,,,"4545 W LAKE ST, CHICAGO, IL 60624",4545 W LAKE ST,CHICAGO,USA,COOK,IL,606241683,60624,,,34699916,Stamping metal for the trade,0,NA,NA,NA,NA,NA
Chicago,GEARTECH LTD,06-996-6315,06-996-6315,"Gears, forged steel",Forging,No,NA,NA,https://www.manta.com/c/mm2j31m/geartech-limited,https://www.manta.com/c/mm2j31m/geartech-limited,"3540 SWENSON AVE, SAINT CHARLES, IL",332111,Iron and Steel Forging,,,Private,,,,,,41.908704,MFG IRON/STEEL FORGINGS,-88.274504,Non Manufacturer,N/A,N/A,No,Owns,,Non-Subsidiary,,1973,,,363046990,,,Single Location,P.O. BOX 451,SAINT CHARLES,USA,KANE,ILLINOIS,601740451,"3540 SWENSON AVE, SAINT CHARLES, IL 60174",3540 SWENSON AVE,SAINT CHARLES,USA,KANE,IL,601743448,60174,,,34620102,"Gears, forged steel",0,NA,NA,NA,NA,NA
Chicago,COLD-FLOW CORP.,08-206-9113,08-206-9113,Cold and warm forgings,Forging,No,No,No,https://www.cold-flow.com/,https://www.cold-flow.com/,"8008 S MADISON ST, BURR RIDGE, IL",331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",,,Private,,,,,,41.742765,NONFERROUS ROLLING/DRAWING,-87.935328,Non Manufacturer,Low,N/A,No,,(630) 325-1091,Non-Subsidiary,WWW.COLD-FLOW.COM,1976,,,362874288,,,Single Location,,,,,,,"8008 S MADISON ST, BURR RIDGE, IL 60527",8008 S MADISON ST,BURR RIDGE,USA,DUPAGE,IL,605275808,60527,,,33560000,"Nonferrous rolling and drawing, nec",0,NA,NA,NA,NA,NA
Chicago,TOLLERUD MACHINE SHOP,04-254-2514,04-254-2514,Machining,Machining,No,NA,NA,https://www.industrynet.com/listing/1250131/tollerud-machine-shop,https://www.industrynet.com/listing/1250131/tollerud-machine-shop,"1600 EAST AVE, CRETE, IL",332710,Machine Shops,,,Private,,,,,,41.43627,MFG INDUSTRIAL MACHINERY,-87.626432,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(708) 672-4337,Non-Subsidiary,,1960,,,,,,Single Location,,,,,,,"1600 EAST AVE, CRETE, IL 60417",1600 EAST AVE,CRETE,USA,WILL,IL,604173215,60417,,,35990303,"Machine shop, jobbing and repair",1980,"$105,375",1,1,$0,$0
Chicago,MACHINE TOOL ACCESSORIES & MFG CO,02-521-3182,02-521-3182,Machine tool accessories,Machining,No,No,No,https://mtachicago.com/,https://mtachicago.com/contact-us/,"1915 W FULLERTON AVE, CHICAGO, IL",333515,Cutting Tool and Machine Tool Accessory Manufacturing,,,Private,,,,,,41.924888,MFG MACHINE TOOL ACCESSORIES,-87.676438,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(773) 489-0903,Non-Subsidiary,WWW.MTACHICAGO.COM,1967,,,363188582,,,Single Location,,,,,,,"1915 W FULLERTON AVE, CHICAGO, IL 60614",1915 W FULLERTON AVE,CHICAGO,USA,COOK,IL,606141915,60614,,,35450305,Boring machine attachments (machine tool accessories),3000,"$302,976",2,2,$0,$0
Chicago,KZ MANUFACTURING CO.,08-077-4145,08-077-4145,"Sheet metal, machining",Machining,No,NA,NA,https://www.mfg.com/manufacturer/kz-manufacturing-co-8312-joliet-rd-unit-6-mc-cook-illinois-1693035/,https://www.mfg.com/manufacturer/kz-manufacturing-co-8312-joliet-rd-unit-6-mc-cook-illinois-1693035/,"8312 JOLIET RD UNIT 6, MC COOK, IL",331524,Aluminum Foundries (except Die-Casting),,,Private,,,,,,41.801221,ALUMINUM FOUNDRY,-87.828413,Non Manufacturer,Low,2 - Likely to pay,No,,(708) 937-8097,Non-Subsidiary,,2013,,,,,,Single Location,,,,,,,"8312 JOLIET RD UNIT 6, MC COOK, IL 60525",8312 JOLIET RD UNIT 6,MC COOK,USA,COOK,IL,605253103,60525,,,33650202,"Machinery castings, aluminum",0,"$204,559",4,4,$0,$0
Chicago,C E R MACHINING & TOOLING LTD,82-531-7407,82-531-7407,Machining and tooling,Machining,No,NA,NA,https://www.linkedin.com/in/david-spencer-0884657b,https://www.linkedin.com/in/david-spencer-0884657b,"8214 47TH ST, LYONS, IL",332710,Machine Shops,,,Private,,,,,,41.806199,MFG INDUSTRIAL MACHINERY,-87.826137,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(708) 442-9614,Non-Subsidiary,,1988,,,,,,Single Location,,,,,,,"8214 47TH ST, LYONS, IL 60534",8214 47TH ST,LYONS,USA,COOK,IL,605341715,60534,,,35990303,"Machine shop, jobbing and repair",4000,"$450,000",5,5,$0,$0
Chicago,CARDINAL ENGINEERING INC,05-766-1050,05-766-1050,"Gears, machining",Machining,No,No,No,https://www.mfg.com/manufacturer/cardinal-engineering-company-inc-lake-villa-illinois-383351/,https://www.mfg.com/manufacturer/cardinal-engineering-company-inc-lake-villa-illinois-383351/,"1640 N KELLOGG ST, GALESBURG, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.407,MFG METAL STAMPINGS,-88.0608,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(309) 342-7474,Non-Subsidiary,WWW.CARDINALENGINEERING.NET,1972,,CENTROID AND CARDINAL ENGRG,,,,Single Location,,,,,,,"1708 Ashton Ct, Wheaton, IL 60187, United States","1708 Ashton Ct, Wheaton, IL 60187, United States",GALESBURG,USA,KNOX,IL,614011845,61401,,,34690000,"Metal stampings, nec",15000,"$900,495",7,7,$0,$0
Chicago,FORCE MANUFACTURING INC.,14-655-9005,14-655-9005,"Automation equipment, machining and welding",Machining,No,No,No,http://forcemfg.com/,http://forcemfg.com/contact/,"266 PARK AVE, LAKE VILLA, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.409649,MFG METAL STAMPINGS,-88.075025,Non Manufacturer,Low,1 - Most likely to pay,No,,(847) 265-6500,Non-Subsidiary,WWW.FORCEMFG.COM,1997,,,,,,Single Location,,,,,,,"266 PARK AVE, LAKE VILLA, IL 60046",266 PARK AVE,LAKE VILLA,USA,LAKE,IL,600468915,60046,,,34699908,"Machine parts, stamped or pressed metal",0,"$1,628,369",7,7,$0,$0
Chicago,"TOMKO MACHINE WORKS, INC",04-901-7445,04-901-7445,"Machining, jobbing and repairing",Machining,No,NA,NA,https://www.dandb.com/businessdirectory/tomkomachineworksinc-lemont-il-13520512.html,https://www.dandb.com/businessdirectory/tomkomachineworksinc-lemont-il-13520512.html,"20W067 PLEASANTDALE DR, LEMONT, IL",332710,Machine Shops,,,Private,,,,,,41.704046,MFG INDUSTRIAL MACHINERY,-88.013011,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(630) 244-0902,Non-Subsidiary,,1969,,,362888491,,,Single Location,,,,,,,"20W067 PLEASANTDALE DR, LEMONT, IL 60439",20W067 PLEASANTDALE DR,LEMONT,USA,COOK,IL,604399618,60439,,,35990303,"Machine shop, jobbing and repair",10000,"$876,931",9,9,$0,$0
Chicago,"MODERN GEAR & MACHINE, INC.",12-128-8260,12-128-8260,Gears and precision machined components,Machining,ISO9001,No,No,https://moderngear.com/,https://moderngear.com/,"301 BEINORIS DR, WOOD DALE, IL",333517,Machine Tool Manufacturing,,,Private,,,,,,41.976752,MFG MACHINE TOOLS-CUTTING,-87.969192,Non Manufacturer,Low,5 - Least Likely to pay,No,,(630) 350-9173,Non-Subsidiary,WWW.MODERNGEAR.COM,1985,,,363371291,,,Single Location,,,,,,,"301 BEINORIS DR, WOOD DALE, IL 60191",301 BEINORIS DR,WOOD DALE,USA,DUPAGE,IL,601911222,60191,,,35419905,Gear cutting and finishing machines,0,"$1,530,646",10,10,$0,$0
Chicago,E M GLABUS CO INC,06-999-2915,06-999-2915,"Machine shop, jobbing",Machining,No,NA,NA,https://www.manta.com/c/mm2jlmk/e-m-glabus-co,https://www.manta.com/c/mm2jlmk/e-m-glabus-co,"420 COUNTY LINE RD, BENSENVILLE, IL",332710,Machine Shops,,,Private,,,,,,41.947421,MFG INDUSTRIAL MACHINERY,-87.920659,Non Manufacturer,Low,2 - Likely to pay,No,Rent,(630) 766-3027,Non-Subsidiary,,1940,,,362801243,,,Single Location,,,,,,,"420 COUNTY LINE RD, BENSENVILLE, IL 60106",420 COUNTY LINE RD,BENSENVILLE,USA,DUPAGE,IL,601062536,60106,,,35990303,"Machine shop, jobbing and repair",6500,"$1,722,065",10,10,$0,$0
Chicago,COMPONENT TOOL & MANUFACTURING COMPANY INC,16-105-5538,16-105-5538,"Machining, drilling, welding, grinding",Machining,No,No,No,https://www.componenttool.com/,https://www.componenttool.com/contact-1,"25416 S DIXIE HWY STE 1, CRETE, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,,,,,41.429137,MFG DIES/TOOLS/JIGS/FIXTURES,-87.630819,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(708) 672-5505,Non-Subsidiary,WWW.COMPONENTTOOL.COM,1982,,,363295493,,,Single Location,P.O. BOX 373,CRETE,USA,WILL,ILLINOIS,604170373,"25416 S DIXIE HWY STE 1, CRETE, IL 60417",25416 S DIXIE HWY STE 1,CRETE,USA,WILL,IL,604173952,60417,,,35440100,Special dies and tools,7000,"$2,185,796",13,13,$0,$0
Chicago,"DIRECT AEROSYSTEMS, INC.",96-851-0466,96-851-0466,"Precision machining, sheet metal fabrication",Machining,ISO9001 and AS9100,No,No,https://www.directaerosystems.com/,https://www.directaerosystems.com/contact-us/,"2680 DIEHL RD, AURORA, IL",423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,,,Private,,,,,,41.797715,WHOL TRANSPORTATION EQUIPMENT,-88.250472,Non Manufacturer,Medium,5 - Least Likely to pay,No,,(630) 509-2141,Non-Subsidiary,WWW.DIRECTAEROSYSTEMS.COM,2011,,,,,,Single Location,,,,,,,"2680 DIEHL RD, AURORA, IL 60502",2680 DIEHL RD,AURORA,USA,DUPAGE,IL,605029496,60502,,,50880301,Aeronautical equipment and supplies,0,"$828,318",15,15,$0,$0
Chicago,AVAN TOOL & DIE CO INC,00-521-0943,00-521-0943,"Screw machine products, general machining job shop",Machining,No,NA,NA,https://www.manta.com/c/mmcxp0v/avan-tool-die-co,https://www.manta.com/c/mmcxp0v/avan-tool-die-co,"4612 W MAYPOLE AVE, CHICAGO, IL",332710,Machine Shops,,,Private,,,,,,41.884791,MFG INDUSTRIAL MACHINERY,-87.740824,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(773) 287-1670,Non-Subsidiary,,1957,,,363370296,,,Single Location,,,,,,,"4612 W MAYPOLE AVE, CHICAGO, IL 60644",4612 W MAYPOLE AVE,CHICAGO,USA,COOK,IL,606442726,60644,,,35990303,"Machine shop, jobbing and repair",12000,"$1,000,000",15,15,$0,$0
Chicago,"UNIFIED TOOL, DIE & MFG. CO., INC.",00-509-9346,00-509-9346,Tooling and machining,Machining,No,No,No,https://unifiedtool.com/index.html,https://unifiedtool.com/contact-us.html,"9331 SEYMOUR AVE, SCHILLER PARK, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,,,,,41.95101,MFG DIES/TOOLS/JIGS/FIXTURES,-87.860342,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(847) 678-3773,Non-Subsidiary,WWW.UNIFIEDTOOL.COM,1947,,,362638234,,,Single Location,,,,,,,"9331 SEYMOUR AVE, SCHILLER PARK, IL 60176",9331 SEYMOUR AVE,SCHILLER PARK,USA,COOK,IL,601762292,60176,,,35440100,Special dies and tools,8700,"$3,009,370",15,15,$0,$0
Chicago,"TRINITY MACHINED PRODUCTS, INC.",01-999-4069,01-999-4069,Machining,Machining,ISO9001,Yes,No,https://www.trinitymachined.com/,https://www.trinitymachined.com/company/,"2560 WHITE OAK CIR, AURORA, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,15-065-8565,"WOZNIAK INDUSTRIES, INC.",15-065-8565,"WOZNIAK INDUSTRIES, INC.",41.798956,MFG METAL STAMPINGS,-88.253156,Non Manufacturer,Low,1 - Most likely to pay,No,,(630) 876-6992,Subsidiary,WWW.TRINITYMACHINED.COM,2004,,,,15-065-8565,"WOZNIAK INDUSTRIES, INC.",Single Location,,,,,,,"2560 WHITE OAK CIR, AURORA, IL 60502",2560 WHITE OAK CIR,AURORA,USA,DUPAGE,IL,605029681,60502,,,34690000,"Metal stampings, nec",0,"$19,856",25,25,$0,$0
